hour,day_of_week,is_business_hours,is_late_night,source_ip_clean,source_network,source_is_private,has_valid_source_ip,user_clean,is_root_user,is_unknown_user,port_clean,protocol_clean,normalized_message,domain_count,url_count,message_length,word_count,contains_failed,contains_invalid,contains_root,contains_breakin,contains_disconnect,events_from_same_ip,events_for_same_user,same_ip_user_attempts,failed_events_from_same_ip,anomaly_label,anomaly_score
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,57707,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.08761354369871588
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,63,8,0,0,0,0,1,867,848,294,573,normal,0.04744141505948135
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,58118,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.08652682769440045
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,63,8,0,0,0,0,1,867,848,294,573,normal,0.05757021595538414
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,58491,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.08652682769440045
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,63,8,0,0,0,0,1,867,848,294,573,normal,0.05757021595538414
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,58824,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.0865516846233807
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,63,8,0,0,0,0,1,867,848,294,573,normal,0.05415186123688892
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,59113,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.0865516846233807
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.03999271894618278
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,59422,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.08598207197493163
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.05107754366735234
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,59850,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.08442771384648212
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.049860303446664866
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,60231,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.08358801588325021
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,63,8,0,0,0,0,1,867,848,294,573,normal,0.054482357402076076
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,60637,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.08358801588325021
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,63,8,0,0,0,0,1,867,848,294,573,normal,0.05757021595538414
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,60948,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.08334622811959108
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.05107754366735234
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,33150,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09054620688840481
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.049860303446664866
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,33581,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09054620688840481
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.03999271894618278
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,33946,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09102268308007255
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.03999271894618278
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,34346,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09102268308007255
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,63,8,0,0,0,0,1,867,848,294,573,normal,0.05757021595538414
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,34695,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09102268308007255
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,63,8,0,0,0,0,1,867,848,294,573,normal,0.05757021595538414
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,35113,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09102268308007255
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.03999271894618278
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,35404,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09102268308007255
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.03999271894618278
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,35876,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09135591237739094
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,63,8,0,0,0,0,1,867,848,294,573,normal,0.05757021595538414
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,36235,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09147411754489981
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.04067139278681342
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,36634,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09186723351369797
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.049860303446664866
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,37047,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09186723351369797
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.04067139278681342
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,37437,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09241101385611622
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.04067139278681342
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,37760,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09241101385611622
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.05471736392790788
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,38133,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09241101385611622
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.04067139278681342
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,38485,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09241101385611622
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.05471736392790788
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,38850,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09252886215038164
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.03999271894618278
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,39278,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09279167058677329
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.03999271894618278
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,39710,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09253505991230371
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,63,8,0,0,0,0,1,867,848,294,573,normal,0.05757021595538414
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,67,7,1,0,0,0,0,867,741,553,573,normal,0.07794552149980982
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,40139,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09253505991230371
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.04067139278681342
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,40476,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09253505991230371
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.05223467539743609
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,40931,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09253505991230371
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.03999271894618278
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,41350,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09276992375703808
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.03999271894618278
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,41795,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09320609533699137
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.03999271894618278
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,42294,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09318864974394347
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.05107754366735234
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,42636,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09318864974394347
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,63,8,0,0,0,0,1,867,848,294,573,normal,0.05757021595538414
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,43083,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09318864974394347
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,63,8,0,0,0,0,1,867,848,294,573,normal,0.054482357402076076
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,43476,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09342378051209432
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,63,8,0,0,0,0,1,867,848,294,573,normal,0.054482357402076076
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,43897,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09351659789244532
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.03999271894618278
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,44412,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09351659789244532
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.05107754366735234
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,44785,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09351659789244532
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.03999271894618278
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,45179,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09378990170405277
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.03999271894618278
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,45648,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09436088927585223
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.03999271894618278
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,46059,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09412639275720475
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.03999271894618278
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,46515,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09304827779417907
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.03999271894618278
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,46953,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09304827779417907
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.03999271894618278
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,47366,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09313359090244722
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.03999271894618278
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,47852,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09313359090244722
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.05107754366735234
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,48252,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09313359090244722
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,63,8,0,0,0,0,1,867,848,294,573,normal,0.054482357402076076
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,48708,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09254245968776786
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.03999271894618278
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,49161,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09212013289166543
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.05107754366735234
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,49567,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09200214630369791
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.05107754366735234
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,-1,ssh,auth_failure,0,0,66,7,1,0,0,0,0,867,741,553,573,normal,0.08821295996638773
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,root,1,0,50101,ssh2,auth_failure,0,0,15,2,1,0,0,0,0,867,741,553,573,normal,0.09235877608761073
11,3,1,0,183.62.140.253,183.62.140.0/24,0,1,unknown,0,1,-1,ssh,connection_closed,0,0,44,5,0,0,0,0,1,867,848,294,573,normal,0.05107754366735234
